Week,Store,Contact id,first_name,Manager,Operations,Site,QA login,Contact Reason,Medium,Handle Team,Annotations,Policy Adherence,impact,opportunity
4,COM,033958987-6,Cordie,Fancy,Lutero,Pune,Saugata,IM,E,Ours,Invalid,Deviated,IMPACT1,58 Crowley Court
4,COM,092324557-X,Alessandra,Ole,Lorenza,New York,Suruchi,WMS,E,Ours,Valid,Adhered,,
1,COM,565390769-3,Colas,Marja,Theodosia,Pune,Nagaraju,PM,E,Ours,Invalid,Deviated,IMPACT4,923 Hazelcrest Avenue
4,COM,748187936-2,Christina,Corrie,Martguerita,New York,Nagaraju,WMS,C,Ours,Invalid,Deviated,IMPACT4,1972 Scott Pass
3,COM,003133925-5,Rodrigo,Durant,Malinda,London,Apoorv,RR,C,Ours,Invalid,Deviated,IMPACT2,1972 Scott Pass
5,CA,509756253-4,Niles,Ole,Lorenza,New York,Saugata,IM,C,Ours,Valid,Adhered,,
3,COM,053678656-9,Sonnnie,Devinne,Theodosia,Pune,Nagaraju,RR,V,Ours,Invalid,Deviated,IMPACT4,62928 Sugar Circle
3,COM,442781763-7,Manya,Antonin,Martguerita,Pune,Ruturaj,IM,V,Ours,Invalid,Deviated,IMPACT2,84 Golf Course Crossing
3,COM,580885249-8,Granger,Marja,Theodosia,Pune,Priyanka,WMS,V,Ours,Valid,Adhered,,
1,COM,007570187-1,Althea,Clementina,Filippo,Pune,Ruturaj,DNR,E,Ours,Valid,Adhered,,
5,COM,125746396-9,Kyrstin,Codee,Martguerita,New York,Priyanka,DNR,E,Ours,Valid,Adhered,,
1,COM,305160464-X,Giles,Codee,Martguerita,New York,Nagaraju,MDR,E,Ours,Invalid,Deviated,IMPACT1,3 American Trail
1,COM,765935941-X,Theodosia,Clemente,Axe,London,Suruchi,DNR,V,Ours,Invalid,Deviated,IMPACT5,1972 Scott Pass
2,COM,503810549-1,Barby,Tuckie,Phil,Pune,Apoorv,MDR,V,Ours,Invalid,Deviated,IMPACT3,80236 Manitowish Court
2,COM,386283315-1,Correy,Tony,Stormie,Pune,Suruchi,IM,V,Ours,Invalid,Deviated,IMPACT1,124 Independence Hill
5,COM,236938202-3,Kordula,Caryl,Filippo,New York,Ruturaj,PM,E,Ours,Valid,Adhered,,
4,COM,903137491-1,Konstanze,Brigitta,Ardelia,Sydney,Nagaraju,IM,V,Ours,Invalid,Deviated,IMPACT5,78 Prentice Circle
4,COM,272614710-0,Thomasine,Ame,Rozalie,Pune,Saugata,RR,C,Ours,Invalid,Deviated,IMPACT5,108 Florence Junction
4,COM,211404003-8,Stephannie,Caryl,Filippo,New York,Ruturaj,NC,C,Ours,Valid,Adhered,,
4,COM,129572202-X,Joel,Tuckie,Phil,Pune,Himabindu,WMS,C,Others,Invalid,Deviated,IMPACT5,00 Mayfield Lane
1,COM,501964535-4,Jasmina,Malcolm,Eugenia,New York,Shiva,MDR,C,Ours,Valid,Adhered,,
4,COM,118718599-X,Inge,Valma,Betsey,Sydney,Saugata,RR,V,Ours,Valid,Adhered,,
3,COM,048404705-1,Kettie,Normand,Axe,Pune,Apoorv,PM,V,Ours,Valid,Adhered,,
1,COM,776389490-3,Douglass,Clemente,Axe,London,Apoorv,MDR,C,Ours,Invalid,Deviated,IMPACT3,923 Hazelcrest Avenue
1,COM,989108442-6,Charlena,Zaneta,Philbert,Pune,Ruturaj,WMS,E,Ours,Invalid,Deviated,IMPACT5,41488 Hollow Ridge Plaza
4,COM,500750232-4,Bond,Ives,Philbert,Pune,Sandeep,WMS,E,Ours,Valid,Adhered,,
3,COM,674564451-7,Bram,Ives,Philbert,Pune,Shiva,NC,C,Ours,Invalid,Deviated,IMPACT4,65 Surrey Terrace
1,COM,383883150-0,Rozalie,Harmonia,Alejandrina,Pune,Shiva,WMS,C,Ours,Invalid,Deviated,IMPACT1,7688 Mayer Way
3,COM,420176164-9,Eben,Antone,Philbert,Pune,Ruturaj,PM,E,Others,Invalid,Deviated,IMPACT1,1972 Scott Pass
1,COM,216950365-X,Robby,Sanson,Suzanna,Pune,Sandeep,PM,C,Ours,Valid,Adhered,,
1,COM,738652015-8,Hildegaard,Jemmy,Tatiana,Sydney,Suruchi,WMS,E,Ours,Valid,Adhered,,
2,COM,901420292-X,Philomena,Ole,Lorenza,New York,Saugata,IM,E,Ours,Valid,Adhered,,
1,COM,221697610-5,Tome,Henrieta,Berthe,Pune,Apoorv,MDR,C,Ours,Invalid,Deviated,IMPACT2,74 Westport Terrace
2,COM,499934980-9,Fin,Damiano,Alejandrina,Sydney,Sandeep,NC,C,Ours,Invalid,Deviated,IMPACT5,1972 Scott Pass
2,COM,921176198-0,Lexy,Henrieta,Berthe,Pune,Suruchi,NC,E,Others,Valid,Adhered,,
4,COM,449312065-7,Inez,Garrik,Ardelia,Pune,Ruturaj,RR,V,Ours,Invalid,Deviated,IMPACT1,23176 Jenna Lane
4,COM,069051215-5,Alfie,Danny,Sonja,Pune,Apoorv,IM,V,Ours,Valid,Adhered,,
2,COM,968162360-6,Penelope,Brittne,Nevile,Pune,Shiva,DNR,E,Ours,Valid,Adhered,,
3,COM,309368545-1,Tanya,Janith,Alec,Pune,Apoorv,IM,C,Ours,Valid,Adhered,,
4,COM,584255003-2,Kitti,Marja,Theodosia,Pune,Nagaraju,IM,C,Others,Valid,Adhered,,
4,COM,830177230-1,Cyndie,Malcolm,Eugenia,New York,Nagaraju,WMS,E,Ours,Invalid,Deviated,IMPACT2,00 Mayfield Lane
1,COM,304774589-7,Simonette,Zaneta,Philbert,Pune,Nagaraju,WMS,C,Ours,Invalid,Deviated,IMPACT3,1 Hintze Hill
5,COM,232067026-2,Andra,Jeramey,Filippo,New York,Priyanka,PM,E,Ours,Valid,Adhered,,
3,COM,105582517-7,Kirsten,Durant,Malinda,London,Divya,PM,E,Ours,Valid,Adhered,,
2,COM,195262685-4,Baillie,Raynard,Tatiana,Pune,Himabindu,WMS,E,Ours,Valid,Adhered,,
4,COM,851574861-4,Matias,Beryle,Lorenza,New York,Saugata,PM,E,Ours,Invalid,Deviated,IMPACT3,4 Scofield Pass
2,COM,886960151-X,Farra,Brietta,Sonja,London,Himabindu,WMS,V,Ours,Valid,Adhered,,
4,COM,404001826-5,Nora,Danny,Sonja,Pune,Apoorv,DNR,C,Ours,Valid,Adhered,,
1,CA,457500872-9,Elfrieda,Janith,Alec,Pune,Apoorv,PM,E,Ours,Valid,Adhered,,
2,COM,417601156-4,Dyan,Edwin,Philbert,New York,Priyanka,MDR,E,Ours,Valid,Adhered,,
4,COM,096098120-9,Danya,Fancy,Lutero,Pune,Divya,WMS,V,Ours,Invalid,Deviated,IMPACT1,1972 Scott Pass
3,COM,833956879-5,Micheil,Antone,Philbert,Pune,Nagaraju,MDR,V,Ours,Invalid,Deviated,IMPACT1,24 La Follette Street
3,COM,906408881-0,Emmett,Harrison,Liz,London,Suruchi,PM,C,Ours,Valid,Adhered,,
2,COM,281524201-X,Arleyne,Ryon,Tawnya,Sydney,Ruturaj,RR,E,Ours,Invalid,Deviated,IMPACT3,3 American Trail
2,COM,633697520-7,Maible,Jeramey,Filippo,New York,Sandeep,WMS,E,Ours,Invalid,Deviated,IMPACT3,4736 1st Parkway
3,COM,188381408-1,Sherwin,Harrison,Liz,London,Saugata,WMS,C,Ours,Invalid,Deviated,IMPACT4,923 Hazelcrest Avenue
3,COM,998550314-7,Dionis,Tuckie,Phil,Pune,Divya,NC,C,Ours,Invalid,Deviated,IMPACT2,127 Golf Pass
5,COM,676892674-8,Gherardo,Harrison,Liz,London,Saugata,MDR,V,Ours,Invalid,Deviated,IMPACT5,6679 Macpherson Place
3,COM,584412918-0,Wald,Normand,Axe,Pune,Saugata,PM,C,Ours,Invalid,Deviated,IMPACT3,1 Hintze Hill
2,COM,415688960-2,Gretta,Sanson,Suzanna,Pune,Nagaraju,NC,E,Ours,Invalid,Deviated,IMPACT2,83396 Morrow Alley
3,COM,692530541-9,Fonz,Brodie,Janna,Pune,Shiva,WMS,V,Ours,Invalid,Deviated,IMPACT2,923 Hazelcrest Avenue
1,CA,665059364-8,Weber,Dicky,Eugenia,New York,Ruturaj,NC,C,Ours,Valid,Adhered,,
2,COM,660895099-3,Zondra,Normand,Axe,Pune,Apoorv,IM,E,Ours,Invalid,Deviated,IMPACT2,704 Hooker Plaza
5,COM,386683903-0,Valle,Ame,Rozalie,Pune,Suruchi,DNR,C,Ours,Invalid,Deviated,IMPACT1,1 Hintze Hill
1,COM,693189856-6,Joanne,Ame,Rozalie,Pune,Suruchi,DNR,V,Ours,Invalid,Deviated,IMPACT3,00 Mayfield Lane
5,CA,453380270-2,Vince,Jeramey,Filippo,New York,Nagaraju,IM,C,Ours,Invalid,Deviated,IMPACT3,579 Farmco Hill
4,COM,913390638-6,Gavra,Dew,Darnell,New York,Sandeep,IM,C,Ours,Invalid,Deviated,IMPACT4,1972 Scott Pass
2,COM,539197252-3,Constantine,Devinne,Theodosia,Pune,Ruturaj,NC,V,Ours,Valid,Adhered,,
3,COM,025052989-0,Hersh,Sanson,Suzanna,Pune,Priyanka,RR,C,Ours,Invalid,Deviated,IMPACT2,923 Hazelcrest Avenue
3,COM,775093454-5,Chucho,Winnie,Sandye,Pune,Apoorv,WMS,E,Ours,Invalid,Deviated,IMPACT2,5 Bashford Circle
3,CA,222425442-3,Nico,Sterne,Theodosia,New York,Nagaraju,RR,E,Ours,Valid,Adhered,,
3,COM,059313430-3,Zebulen,Dew,Darnell,New York,Priyanka,NC,E,Others,Invalid,Deviated,IMPACT2,3400 Mariners Cove Court
3,COM,321180933-3,Robert,Tony,Stormie,Pune,Saugata,PM,E,Ours,Invalid,Deviated,IMPACT4,33999 Oneill Park
1,COM,097832489-7,Ciro,Tony,Stormie,Pune,Himabindu,PM,E,Ours,Invalid,Deviated,IMPACT2,00 Mayfield Lane
2,COM,800648216-0,Maia,Clemente,Axe,London,Divya,NC,C,Ours,Valid,Adhered,,
2,COM,839110632-2,Scotty,Gardiner,Stormie,Pune,Apoorv,WMS,C,Ours,Invalid,Deviated,IMPACT5,60645 Sunbrook Drive
3,COM,038066252-3,Ravid,Lexi,Stormie,Pune,Suruchi,IM,V,Ours,Invalid,Deviated,IMPACT5,00 Mayfield Lane
4,COM,610734636-8,Gabbie,Mathias,Berthe,Pune,Saugata,IM,V,Ours,Invalid,Deviated,IMPACT3,3 American Trail
1,COM,025426878-1,Felix,Damiano,Alejandrina,Sydney,Sandeep,PM,E,Ours,Invalid,Deviated,IMPACT4,00 Mayfield Lane
4,COM,153707813-5,Mackenzie,Sterne,Theodosia,New York,Shiva,IM,E,Ours,Valid,Adhered,,
3,COM,104373064-8,Rand,Augusta,Betsey,Sydney,Suruchi,MDR,C,Ours,Invalid,Deviated,IMPACT1,4 Mockingbird Way
4,COM,996263131-9,Tildie,Harmonia,Alejandrina,Pune,Shiva,MDR,V,Ours,Invalid,Deviated,IMPACT4,4327 Mesta Terrace
5,COM,105209657-3,Erin,Ryon,Tawnya,Sydney,Shiva,NC,V,Ours,Invalid,Deviated,IMPACT4,1972 Scott Pass
2,COM,238579895-6,Conway,Meghan,Rip,Pune,Ruturaj,NC,C,Others,Valid,Adhered,,
3,COM,200029849-4,Janos,Chas,Filippo,New York,Shiva,RR,V,Ours,Valid,Adhered,,
2,COM,842341938-X,Aldric,Kirby,Alec,Sydney,Apoorv,IM,E,Ours,Invalid,Deviated,IMPACT1,1 Hintze Hill
4,COM,175939990-6,Amandie,Ives,Philbert,Pune,Sandeep,RR,V,Ours,Invalid,Deviated,IMPACT1,690 Hazelcrest Point
3,COM,736031369-4,Charleen,Chas,Filippo,New York,Priyanka,WMS,C,Ours,Valid,Adhered,,
2,COM,562050076-4,Chadd,Corrie,Martguerita,New York,Shiva,MDR,V,Ours,Invalid,Deviated,IMPACT2,53904 Almo Alley
1,COM,385309158-X,Emelyne,Clemente,Axe,London,Apoorv,PM,C,Ours,Invalid,Deviated,IMPACT3,7 Montana Trail
1,COM,801867747-6,Amity,Clementina,Filippo,Pune,Sandeep,RR,C,Ours,Invalid,Deviated,IMPACT1,3 American Trail
4,COM,638306446-0,Guillemette,Maddie,Ardelia,Pune,Ruturaj,RR,E,Others,Invalid,Deviated,IMPACT1,37188 Karstens Pass
3,COM,311766818-7,Wilbur,Fancy,Lutero,Pune,Suruchi,DNR,C,Ours,Invalid,Deviated,IMPACT2,6 Spaight Avenue
5,COM,216606157-5,Maxine,Brietta,Sonja,London,Apoorv,IM,V,Ours,Invalid,Deviated,IMPACT1,30 East Pass
4,COM,023329616-6,Giacobo,Sterne,Theodosia,New York,Priyanka,MDR,C,Ours,Valid,Adhered,,
3,COM,391507795-X,Maurise,Beryle,Lorenza,New York,Saugata,DNR,E,Ours,Invalid,Deviated,IMPACT3,1 Hintze Hill
4,COM,264919520-7,Pernell,Janith,Alec,Pune,Himabindu,RR,C,Ours,Valid,Adhered,,
2,COM,169656738-6,Miguelita,Ole,Lorenza,New York,Himabindu,NC,E,Ours,Invalid,Deviated,IMPACT5,6 Heffernan Lane
1,COM,394384563-X,Myrtie,Normand,Axe,Pune,Saugata,NC,E,Ours,Invalid,Deviated,IMPACT3,7 Lake View Center
2,COM,656677691-5,Aindrea,Hestia,Axe,Pune,Suruchi,IM,V,Ours,Valid,Adhered,,
2,COM,633739896-3,Sandy,Shantee,Sonja,Pune,Divya,PM,V,Ours,Invalid,Deviated,IMPACT3,46 Moose Alley
4,COM,328318275-2,Gale,Caryl,Filippo,New York,Priyanka,MDR,E,Ours,Invalid,Deviated,IMPACT2,3 American Trail
1,COM,325492990-X,Caitlin,Candra,Eugenia,London,Ruturaj,MDR,C,Ours,Invalid,Deviated,IMPACT3,66 Quincy Avenue
4,COM,952099844-6,Sonnie,Corrie,Martguerita,New York,Ruturaj,WMS,E,Others,Invalid,Deviated,IMPACT4,6 Coolidge Hill
4,COM,687661906-0,Gary,Jemmy,Tatiana,Sydney,Himabindu,WMS,E,Ours,Invalid,Deviated,IMPACT4,1105 Bowman Trail
1,COM,275769062-0,Anselma,Corrie,Martguerita,New York,Priyanka,PM,E,Ours,Invalid,Deviated,IMPACT4,546 Fisk Place
4,COM,195449168-9,Celisse,Chas,Filippo,New York,Shiva,IM,C,Ours,Invalid,Deviated,IMPACT4,138 Cherokee Junction
3,COM,572685582-5,Jeannette,Sterne,Theodosia,New York,Priyanka,MDR,C,Ours,Invalid,Deviated,IMPACT4,4736 1st Parkway
1,COM,357979674-7,Selia,Durant,Malinda,London,Saugata,RR,V,Ours,Invalid,Deviated,IMPACT2,25 Forster Drive
4,COM,075147797-4,Ezri,Lexi,Stormie,Pune,Suruchi,IM,V,Ours,Invalid,Deviated,IMPACT3,5 Wayridge Way
4,COM,293610376-2,Gaston,Osbourne,Alastair,Sydney,Ruturaj,MDR,C,Ours,Valid,Adhered,,
2,COM,127841586-6,Giacinta,Ryon,Tawnya,Sydney,Sandeep,IM,V,Ours,Invalid,Deviated,IMPACT5,1972 Scott Pass
4,COM,679114765-2,Mercedes,Valma,Betsey,Sydney,Divya,WMS,E,Ours,Valid,Adhered,,
4,COM,850029845-6,Dallon,Shayne,Alec,London,Apoorv,WMS,E,Ours,Invalid,Deviated,IMPACT1,7 Schmedeman Circle
3,COM,730354761-4,Conan,Rosetta,Rozalie,Pune,Divya,RR,C,Ours,Valid,Adhered,,
3,CA,921238201-0,Christina,Fancy,Lutero,Pune,Apoorv,IM,C,Ours,Valid,Adhered,,
2,COM,816705872-7,Gauthier,Lexi,Stormie,Pune,Suruchi,DNR,V,Others,Valid,Adhered,,
3,COM,856593098-X,Desi,Jemmy,Tatiana,Sydney,Himabindu,PM,C,Ours,Invalid,Deviated,IMPACT1,824 Waubesa Court
4,COM,131981116-7,Brantley,Sterne,Theodosia,New York,Shiva,WMS,C,Ours,Invalid,Deviated,IMPACT3,814 Prentice Center
4,COM,111497965-1,Tobi,Osbourne,Alastair,Sydney,Priyanka,PM,V,Ours,Invalid,Deviated,IMPACT3,1 Hintze Hill
3,COM,780161064-4,Kellsie,Ryon,Tawnya,Sydney,Priyanka,IM,C,Ours,Invalid,Deviated,IMPACT2,4 Doe Crossing Street
4,COM,765747447-5,Colby,Winnie,Sandye,Pune,Suruchi,WMS,E,Ours,Invalid,Deviated,IMPACT3,1 Hintze Hill
1,COM,116789092-2,Miran,Damiano,Alejandrina,Sydney,Ruturaj,RR,C,Others,Invalid,Deviated,IMPACT5,2966 Buhler Pass
5,COM,238529474-5,Winnah,Ives,Philbert,Pune,Nagaraju,WMS,C,Ours,Invalid,Deviated,IMPACT2,00 Mayfield Lane
1,COM,707279148-5,Caty,Clementina,Filippo,Pune,Ruturaj,NC,E,Others,Valid,Adhered,,
1,COM,934184141-0,Fawnia,Chas,Filippo,New York,Sandeep,PM,C,Ours,Invalid,Deviated,IMPACT2,875 Declaration Avenue
1,COM,931334308-8,Sanders,Edwin,Philbert,New York,Shiva,PM,E,Ours,Invalid,Deviated,IMPACT2,00 Mayfield Lane
1,COM,869192265-6,Josiah,Kirby,Alec,Sydney,Himabindu,RR,E,Ours,Valid,Adhered,,
3,COM,762651606-0,Win,Brietta,Sonja,London,Apoorv,DNR,E,Ours,Valid,Adhered,,
4,COM,287727687-2,Monah,Maddie,Ardelia,Pune,Ruturaj,IM,C,Ours,Invalid,Deviated,IMPACT5,62040 Killdeer Junction
1,COM,983779152-7,Morey,Kirby,Alec,Sydney,Himabindu,PM,C,Ours,Valid,Adhered,,
1,CA,633542549-1,Patricio,Ara,Carlina,New York,Saugata,WMS,C,Ours,Valid,Adhered,,
1,COM,718212081-X,Craig,Ole,Lorenza,New York,Himabindu,IM,C,Ours,Invalid,Deviated,IMPACT4,1 Hintze Hill
1,COM,539438446-0,Kerry,Jemmy,Tatiana,Sydney,Divya,PM,V,Ours,Invalid,Deviated,IMPACT1,75 Chinook Point
3,COM,194580449-1,Olva,Hestia,Axe,Pune,Himabindu,WMS,C,Others,Invalid,Deviated,IMPACT2,39 Thackeray Park
2,COM,312596169-6,Morgan,Osbourne,Alastair,Sydney,Priyanka,WMS,C,Ours,Invalid,Deviated,IMPACT3,00 Mayfield Lane
4,COM,400213932-8,Janifer,Shantee,Sonja,Pune,Himabindu,MDR,C,Ours,Valid,Adhered,,
4,COM,195143393-9,Grace,Mathias,Berthe,Pune,Saugata,PM,V,Ours,Invalid,Deviated,IMPACT3,1972 Scott Pass
4,COM,130581038-4,Ganny,Kirby,Alec,Sydney,Divya,WMS,E,Ours,Invalid,Deviated,IMPACT3,3407 American Ash Plaza
2,CA,185876626-5,Kanya,Clemente,Axe,London,Apoorv,PM,V,Others,Valid,Adhered,,
3,COM,609862078-4,Merle,Brodie,Janna,Pune,Ruturaj,RR,V,Ours,Valid,Adhered,,
3,COM,454250585-5,Mayer,Shantee,Sonja,Pune,Himabindu,PM,C,Ours,Invalid,Deviated,IMPACT2,4079 Kingsford Center
4,CA,103199394-0,Bertie,Ole,Lorenza,New York,Apoorv,WMS,C,Others,Valid,Adhered,,
5,COM,647823695-1,Martelle,Harv,Stormie,Sydney,Saugata,RR,V,Ours,Valid,Adhered,,
5,COM,260002142-6,Gordy,Devinne,Theodosia,Pune,Shiva,MDR,E,Ours,Valid,Adhered,,
4,COM,875558841-7,Camala,Codee,Martguerita,New York,Shiva,DNR,V,Ours,Valid,Adhered,,
1,COM,590727156-6,Elwin,Danny,Sonja,Pune,Suruchi,RR,V,Ours,Invalid,Deviated,IMPACT2,6528 Anhalt Parkway
4,COM,009261238-5,Yasmeen,Winnie,Sandye,Pune,Saugata,IM,V,Ours,Invalid,Deviated,IMPACT2,00 Mayfield Lane
5,COM,722061536-1,Rikki,Mathias,Berthe,Pune,Divya,MDR,V,Ours,Invalid,Deviated,IMPACT4,41568 Doe Crossing Junction
3,COM,728092473-5,Ilsa,Hestia,Axe,Pune,Saugata,DNR,C,Ours,Valid,Adhered,,
4,COM,832579435-6,Allistir,Janith,Alec,Pune,Suruchi,DNR,V,Ours,Invalid,Deviated,IMPACT4,690 Hazelcrest Point
4,COM,947930229-2,Chauncey,Tuckie,Phil,Pune,Apoorv,NC,V,Ours,Invalid,Deviated,IMPACT1,690 Hazelcrest Point
5,COM,916043338-8,Meredeth,Janith,Alec,Pune,Saugata,NC,E,Ours,Invalid,Deviated,IMPACT5,1 Hintze Hill
2,COM,985792848-X,Kathryne,Edwin,Philbert,New York,Priyanka,WMS,E,Ours,Valid,Adhered,,
4,COM,467206408-5,Edwina,Marja,Theodosia,Pune,Ruturaj,IM,C,Ours,Valid,Adhered,,
3,COM,728496519-3,Madelina,Durant,Malinda,London,Apoorv,DNR,C,Ours,Valid,Adhered,,
2,COM,970516764-8,Cecil,Meghan,Rip,Pune,Priyanka,DNR,E,Ours,Invalid,Deviated,IMPACT2,3 American Trail
3,COM,364954411-3,Cirillo,Harmonia,Alejandrina,Pune,Nagaraju,WMS,C,Ours,Valid,Adhered,,
4,COM,031927013-0,Babbie,Brittne,Nevile,Pune,Sandeep,WMS,C,Others,Valid,Adhered,,
1,CA,304761186-6,Winthrop,Brodie,Janna,Pune,Sandeep,WMS,C,Ours,Invalid,Deviated,IMPACT5,00 Mayfield Lane
1,COM,606669334-4,Valentin,Marja,Theodosia,Pune,Nagaraju,DNR,V,Ours,Invalid,Deviated,IMPACT2,1105 Bowman Trail
2,COM,721392962-3,Diandra,Gardiner,Stormie,Pune,Suruchi,RR,E,Ours,Valid,Adhered,,
1,CA,208559008-X,Sonia,Harmonia,Alejandrina,Pune,Nagaraju,DNR,E,Ours,Valid,Adhered,,
5,COM,737267829-3,Claiborn,Henrieta,Berthe,Pune,Saugata,IM,C,Others,Invalid,Deviated,IMPACT1,923 Hazelcrest Avenue
3,COM,164381293-9,Dorree,Normand,Axe,Pune,Suruchi,NC,E,Ours,Invalid,Deviated,IMPACT4,8 Clemons Drive
1,CA,651741753-2,Natividad,Clemente,Axe,London,Divya,PM,C,Others,Invalid,Deviated,IMPACT2,8030 Butternut Crossing
3,COM,659354129-X,Charla,Caryl,Filippo,New York,Sandeep,NC,E,Ours,Invalid,Deviated,IMPACT5,65 Bellgrove Circle
2,COM,032083642-8,Neille,Caryl,Filippo,New York,Shiva,MDR,E,Ours,Valid,Adhered,,
5,COM,764619045-4,Aland,Chas,Filippo,New York,Shiva,RR,C,Ours,Valid,Adhered,,
2,COM,341929239-2,Malcolm,Agathe,Sonja,Pune,Himabindu,RR,E,Ours,Valid,Adhered,,
2,COM,659345817-1,Ennis,Brigitta,Ardelia,Sydney,Shiva,IM,E,Ours,Invalid,Deviated,IMPACT1,7 Fairfield Junction
1,COM,523021865-7,Harriet,Malcolm,Eugenia,New York,Priyanka,WMS,V,Ours,Invalid,Deviated,IMPACT1,86 Fair Oaks Alley
1,COM,865363450-9,Davin,Meghan,Rip,Pune,Shiva,RR,E,Ours,Valid,Adhered,,
1,COM,015492101-7,Lock,Harv,Stormie,Sydney,Divya,WMS,E,Ours,Invalid,Deviated,IMPACT2,1972 Scott Pass
2,COM,210020815-2,Willamina,Brigitta,Ardelia,Sydney,Ruturaj,NC,E,Ours,Valid,Adhered,,
2,COM,012535367-7,Matilda,Brodie,Janna,Pune,Priyanka,NC,C,Ours,Invalid,Deviated,IMPACT1,7649 Eggendart Hill
4,COM,474730673-0,Marielle,Augusta,Betsey,Sydney,Himabindu,NC,E,Ours,Invalid,Deviated,IMPACT1,1972 Scott Pass
1,COM,360758862-7,Tiebold,Ives,Philbert,Pune,Shiva,PM,E,Ours,Invalid,Deviated,IMPACT1,00 Mayfield Lane
3,COM,587531956-9,Reinhard,Beryle,Lorenza,New York,Apoorv,DNR,C,Ours,Invalid,Deviated,IMPACT3,64938 Gale Trail
4,COM,630265403-3,Mortie,Brittne,Nevile,Pune,Nagaraju,IM,V,Ours,Valid,Adhered,,
2,COM,941232138-4,Constantia,Zaneta,Philbert,Pune,Ruturaj,RR,C,Ours,Invalid,Deviated,IMPACT3,923 Hazelcrest Avenue
2,COM,361888097-9,Ophelia,Brietta,Sonja,London,Apoorv,NC,C,Ours,Valid,Adhered,,
2,COM,052004768-0,Agnesse,Tuckie,Phil,Pune,Saugata,DNR,V,Ours,Valid,Adhered,,
5,COM,884086279-X,Mariejeanne,Danny,Sonja,Pune,Divya,RR,V,Ours,Valid,Adhered,,
2,COM,064634450-1,Eugenia,Antonin,Martguerita,Pune,Ruturaj,NC,C,Ours,Invalid,Deviated,IMPACT4,3 American Trail
4,COM,478587523-2,Cooper,Corrie,Martguerita,New York,Nagaraju,RR,E,Ours,Valid,Adhered,,
1,COM,727583257-7,Marcel,Teriann,Rip,Pune,Shiva,RR,E,Ours,Invalid,Deviated,IMPACT4,667 Merrick Lane
4,COM,025515673-1,Sibbie,Ame,Rozalie,Pune,Saugata,RR,V,Ours,Invalid,Deviated,IMPACT1,65 Graedel Terrace
1,COM,314601499-8,Zondra,Osbourne,Alastair,Sydney,Shiva,IM,V,Ours,Valid,Adhered,,
1,COM,955960987-4,Cahra,Ole,Lorenza,New York,Divya,IM,E,Ours,Invalid,Deviated,IMPACT4,875 Declaration Avenue
2,COM,131191439-0,Terrel,Winnie,Sandye,Pune,Divya,RR,C,Ours,Invalid,Deviated,IMPACT1,1972 Scott Pass
1,COM,390149329-8,Gerry,Kamila,Stormie,Pune,Apoorv,WMS,V,Ours,Invalid,Deviated,IMPACT4,923 Hazelcrest Avenue
2,COM,280791533-7,Christoffer,Harrison,Liz,London,Apoorv,DNR,V,Ours,Invalid,Deviated,IMPACT1,00 Mayfield Lane
2,COM,797891001-6,Lorant,Harmonia,Alejandrina,Pune,Nagaraju,PM,E,Ours,Invalid,Deviated,IMPACT4,7 Oxford Circle
3,COM,738351783-0,Pansy,Brodie,Janna,Pune,Priyanka,NC,E,Ours,Valid,Adhered,,
4,COM,824801087-2,Gillian,Meghan,Rip,Pune,Priyanka,MDR,V,Ours,Invalid,Deviated,IMPACT5,7 Bunker Hill Plaza
4,COM,716632184-9,Donielle,Henrieta,Berthe,Pune,Himabindu,NC,V,Ours,Valid,Adhered,,
2,COM,723008455-5,Rhys,Raynard,Tatiana,Pune,Apoorv,IM,V,Ours,Invalid,Deviated,IMPACT4,923 Hazelcrest Avenue
2,COM,785641482-0,Irita,Henrieta,Berthe,Pune,Suruchi,RR,E,Ours,Invalid,Deviated,IMPACT3,267 Almo Way
2,COM,512852328-4,Nikola,Harmonia,Alejandrina,Pune,Priyanka,MDR,V,Ours,Valid,Adhered,,
5,COM,045730706-4,Bliss,Edwin,Philbert,New York,Sandeep,DNR,E,Ours,Valid,Adhered,,
4,COM,311689913-4,Willie,Damiano,Alejandrina,Sydney,Shiva,RR,C,Ours,Invalid,Deviated,IMPACT4,8 Lawn Lane
4,COM,954388756-X,Gerardo,Brietta,Sonja,London,Divya,RR,E,Ours,Invalid,Deviated,IMPACT1,1 Hintze Hill
2,COM,846588114-6,Bernardina,Harrison,Liz,London,Divya,RR,V,Ours,Invalid,Deviated,IMPACT2,1 Hintze Hill
3,COM,564153789-6,Karol,Ives,Philbert,Pune,Sandeep,IM,E,Ours,Valid,Adhered,,
2,COM,046818400-7,Alidia,Sterne,Theodosia,New York,Ruturaj,NC,V,Ours,Valid,Adhered,,
3,COM,254882798-4,Townsend,Tony,Stormie,Pune,Divya,MDR,E,Ours,Invalid,Deviated,IMPACT1,923 Hazelcrest Avenue
5,COM,350358993-7,Hercule,Ole,Lorenza,New York,Divya,RR,E,Ours,Invalid,Deviated,IMPACT2,2668 Talisman Place
1,COM,306610718-3,Frederigo,Winnie,Sandye,Pune,Saugata,DNR,E,Ours,Valid,Adhered,,
3,COM,788551756-X,Antonina,Brodie,Janna,Pune,Shiva,MDR,V,Ours,Invalid,Deviated,IMPACT5,1 Hintze Hill
